Group,,activeArea,firingRate_mean,firingRate_std,firingRate_CV,firingRate_median,firingRate_P10,firingRate_P90,amplitude_mean,amplitude_std,amplitude_CV,amplitude_median,amplitude_P10,amplitude_P90,ISI_mean,ISI_std,ISI_CV,ISI_median,ISI_P10,ISI_P90,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,103,7.36,0.35,0.29,0.83,0.25,0.13,0.67,66.32,52.01,0.78,52.98,34.26,107.1,59.97,30.9,0.52,53.64,28.1,103.45,5/6/2024,M04707,1,71,DOP12 W3 Organoids M04707,12,Default Group,#999999,24.4.2024,0
1,104,5.86,0.26,0.16,0.61,0.22,0.12,0.48,71.64,48.93,0.68,55.98,36.75,121.68,55.06,28.87,0.52,49.27,27.92,91.93,5/6/2024,M04707,2,71,DOP12 W3 Organoids M04707,12,Default Group,#999999,24.4.2024,0
1,105,3.74,0.21,0.11,0.52,0.17,0.12,0.32,70.23,42.88,0.61,56.8,37.36,121.02,46.75,29.32,0.63,38.06,21.64,86.28,5/6/2024,M04707,3,71,DOP12 W3 Organoids M04707,12,Default Group,#999999,24.4.2024,0
1,106,10.38,0.37,0.29,0.77,0.28,0.13,0.73,62.25,45.49,0.73,48.52,32.61,98.53,58.36,29.14,0.5,51.86,27.48,98.13,5/6/2024,M04707,4,71,DOP12 W3 Organoids M04707,12,Default Group,#999999,24.4.2024,0
1,107,4.86,0.3,0.26,0.87,0.22,0.12,0.57,65.79,45.64,0.69,53.95,36.59,98.85,54.99,32.57,0.59,43.2,24.83,107.75,5/6/2024,M04707,5,71,DOP12 W3 Organoids M04707,12,Default Group,#999999,24.4.2024,0
1,108,2.28,0.21,0.11,0.5,0.17,0.12,0.35,63.47,46.1,0.73,50.56,34.78,101.88,57.51,41.33,0.72,42.97,25.28,116.04,5/6/2024,M04707,6,71,DOP12 W3 Organoids M04707,12,Default Group,#999999,24.4.2024,0
1,109,12.8,0.43,0.35,0.82,0.32,0.13,0.88,68.52,49.87,0.73,52.43,33.87,119.84,57.25,28.58,0.5,50.55,28.66,93.25,5/6/2024,M04632,1,73,DOP12 W3 Organoids M04632,12,Default Group,#999999,24.4.2024,0
1,110,7.4,0.3,0.21,0.7,0.22,0.12,0.57,64.46,42.05,0.65,52.02,32.3,112.74,56.25,28.73,0.51,49.61,27.05,93.45,5/6/2024,M04632,2,73,DOP12 W3 Organoids M04632,12,Default Group,#999999,24.4.2024,0
1,111,11.3,0.33,0.24,0.73,0.25,0.13,0.65,63.01,48.35,0.77,49.41,33.27,101.64,57.79,29.36,0.51,50.77,27.47,98.02,5/6/2024,M04632,3,73,DOP12 W3 Organoids M04632,12,Default Group,#999999,24.4.2024,0
1,112,11.22,0.39,0.38,0.97,0.28,0.13,0.77,60.84,39.59,0.65,48.61,33.29,98.57,61.03,31.82,0.52,53.8,27.25,106.51,5/6/2024,M04632,4,73,DOP12 W3 Organoids M04632,12,Default Group,#999999,24.4.2024,0
1,113,11.83,0.46,0.47,1.01,0.3,0.13,0.98,56.23,39.21,0.7,44.54,31.94,88.03,62.46,29.95,0.48,57.28,29.57,101.34,5/6/2024,M04632,5,73,DOP12 W3 Organoids M04632,12,Default Group,#999999,24.4.2024,0
1,114,0.03,0.14,0.01,0.11,0.14,0.12,0.15,24.03,1.69,0.07,23.73,22.62,25.67,N/A,N/A,N/A,N/A,N/A,N/A,5/6/2024,M04632,6,73,DOP12 W3 Organoids M04632,12,Default Group,#999999,24.4.2024,0
1,115,11.56,0.32,0.23,0.71,0.25,0.13,0.6,73.64,40.51,0.55,61.68,41.39,116.22,84.53,41.18,0.49,81.4,33.46,140.12,5/6/2024,M05368,1,75,DOP12 W3 Organoids M05368,12,Default Group,#999999,24.4.2024,0
1,116,6.9,0.31,0.22,0.71,0.23,0.12,0.58,71.64,50.19,0.7,55.71,37.38,121.21,51.43,26.78,0.52,44.9,26.86,79.64,5/6/2024,M05368,2,75,DOP12 W3 Organoids M05368,12,Default Group,#999999,24.4.2024,0
1,117,14.83,0.39,0.26,0.66,0.32,0.13,0.75,73.63,52.63,0.71,59.62,37.88,122,110.35,34.83,0.32,109.98,69.95,151.84,5/6/2024,M05368,3,75,DOP12 W3 Organoids M05368,12,Default Group,#999999,24.4.2024,0
1,118,6.27,0.24,0.14,0.58,0.2,0.12,0.42,75.93,47.02,0.62,62.68,40.9,126.3,98.54,54.78,0.56,104.6,11.96,170.48,5/6/2024,M05368,4,75,DOP12 W3 Organoids M05368,12,Default Group,#999999,24.4.2024,0
1,119,2.79,0.26,0.16,0.63,0.2,0.12,0.47,55.79,24.01,0.43,48.58,36.2,87.44,93.49,56.19,0.6,85.2,16,172.4,5/6/2024,M05368,5,75,DOP12 W3 Organoids M05368,12,Default Group,#999999,24.4.2024,0
1,120,0.24,5.58,6.09,1.09,0.2,0.12,12.53,84.98,52.95,0.62,47,29.87,144.58,70.24,32.59,0.46,61.74,59.61,64.13,5/6/2024,M05368,6,75,DOP12 W3 Organoids M05368,12,Default Group,#999999,24.4.2024,0
1,121,8.09,0.54,0.49,0.9,0.37,0.13,1.21,90.31,87.9,0.97,65.25,34.49,170.63,60.87,27.45,0.45,55.09,33.12,97.29,5/8/2024,M05357,1,81,DOP14 W3 Organoids M05357,14,Default Group,#999999,24.4.2024,0
1,122,15.42,0.49,0.5,1.03,0.32,0.13,1.06,78.05,62.34,0.8,58.69,36.47,136.95,56.41,26.82,0.48,50.51,28.11,94.69,5/8/2024,M05357,2,81,DOP14 W3 Organoids M05357,14,Default Group,#999999,24.4.2024,0
1,123,13.4,0.48,0.42,0.86,0.33,0.13,1,77.4,57.43,0.74,59.58,35.21,142.77,57.04,26.53,0.47,51.64,28.95,92.14,5/8/2024,M05357,3,81,DOP14 W3 Organoids M05357,14,Default Group,#999999,24.4.2024,0
1,124,13.52,0.39,0.32,0.83,0.27,0.13,0.78,67.37,70.2,1.04,48.49,32.55,110.09,61.23,30.04,0.49,54.77,29.4,103.11,5/8/2024,M05357,4,81,DOP14 W3 Organoids M05357,14,Default Group,#999999,24.4.2024,0
1,125,14.47,0.44,0.87,1.98,0.28,0.13,0.73,68.17,49.66,0.73,53.51,35.47,112.68,55.87,27.42,0.49,50.08,26.89,92.4,5/8/2024,M05357,5,81,DOP14 W3 Organoids M05357,14,Default Group,#999999,24.4.2024,0
1,126,18.88,0.43,0.37,0.86,0.32,0.13,0.82,66.14,43.18,0.65,52.44,34.37,113.01,55.05,23.66,0.43,50.64,29.58,85.64,5/8/2024,M05357,6,81,DOP14 W3 Organoids M05357,14,Default Group,#999999,24.4.2024,0
1,127,10.72,0.36,0.32,0.88,0.25,0.13,0.7,71.68,53.26,0.74,56.46,34.82,119.06,59.95,29.46,0.49,53.4,29.33,99.13,5/8/2024,M04707,1,83,DOP14 W3 Organoids M04707,14,Default Group,#999999,24.4.2024,0
1,128,8.24,0.27,0.16,0.61,0.22,0.12,0.47,75,56.9,0.76,57.53,35.95,135.13,51.91,29.45,0.57,44.18,23.93,89.34,5/8/2024,M04707,2,83,DOP14 W3 Organoids M04707,14,Default Group,#999999,24.4.2024,0
1,129,4.61,0.2,0.09,0.45,0.17,0.12,0.32,76.31,61.69,0.81,58.35,36.08,134.56,46.2,28.31,0.61,39.95,20.57,81.5,5/8/2024,M04707,3,83,DOP14 W3 Organoids M04707,14,Default Group,#999999,24.4.2024,0
1,130,13.86,0.36,0.27,0.76,0.27,0.13,0.68,64.51,49.02,0.76,49.51,33.08,108.48,56.05,28.07,0.5,49.57,28.35,93.05,5/8/2024,M04707,4,83,DOP14 W3 Organoids M04707,14,Default Group,#999999,24.4.2024,0
1,131,7.95,0.27,0.22,0.8,0.2,0.12,0.48,70.46,49.03,0.7,55.12,36.9,117.93,48.64,26.92,0.55,40.08,23.72,88.9,5/8/2024,M04707,5,83,DOP14 W3 Organoids M04707,14,Default Group,#999999,24.4.2024,0
1,132,2.67,0.2,0.09,0.48,0.17,0.12,0.35,68.31,52.19,0.76,54.24,36.08,110.58,51.67,36.46,0.71,39.6,21.2,104.77,5/8/2024,M04707,6,83,DOP14 W3 Organoids M04707,14,Default Group,#999999,24.4.2024,0
1,133,17.86,0.43,0.34,0.79,0.32,0.13,0.87,76.13,56.77,0.75,57.5,35.05,136.59,54.03,25.14,0.47,48.68,28.71,85.75,5/8/2024,M04632,1,87,DOP14 W3 Organoids M04632,14,Default Group,#999999,24.4.2024,0
1,134,10.15,0.31,0.22,0.7,0.23,0.13,0.58,70.74,48.49,0.69,55.14,33.07,128.31,55.11,29.01,0.53,47.07,26.85,96.37,5/8/2024,M04632,2,87,DOP14 W3 Organoids M04632,14,Default Group,#999999,24.4.2024,0
1,135,15.58,0.36,0.26,0.72,0.28,0.13,0.7,65.71,53.97,0.82,50.41,33.02,109.16,56.07,26.8,0.48,50.47,27.51,94.05,5/8/2024,M04632,3,87,DOP14 W3 Organoids M04632,14,Default Group,#999999,24.4.2024,0
1,136,15.45,0.37,0.33,0.87,0.27,0.13,0.73,65.13,53.19,0.82,50.4,32.96,104.99,54.27,28.4,0.52,48.24,26.1,91.34,5/8/2024,M04632,4,87,DOP14 W3 Organoids M04632,14,Default Group,#999999,24.4.2024,0
1,137,10.51,0.43,0.49,1.13,0.27,0.13,0.93,56.01,38.16,0.68,45.18,31.91,88.22,54.27,32.5,0.6,46.33,22.6,96.33,5/8/2024,M04632,5,87,DOP14 W3 Organoids M04632,14,Default Group,#999999,24.4.2024,0
1,138,0.08,0.21,0.13,0.62,0.15,0.13,0.45,34.24,23.86,0.7,25.53,22.26,61.78,104.68,19.82,0.19,104.68,93.47,115.9,5/8/2024,M04632,6,87,DOP14 W3 Organoids M04632,14,Default Group,#999999,24.4.2024,0
1,139,18.17,0.36,0.25,0.7,0.28,0.13,0.7,81.72,50.58,0.62,67.39,42.5,132.29,89.79,39.14,0.44,89.79,38.03,140.72,5/8/2024,M05368,1,89,DOP14 W3 Organoids M05368,14,Default Group,#999999,24.4.2024,0
1,140,11.26,0.33,0.25,0.75,0.25,0.13,0.63,79.48,66.51,0.84,57.27,36.46,147.77,52.24,27.91,0.53,45.13,27.3,85.52,5/8/2024,M05368,2,89,DOP14 W3 Organoids M05368,14,Default Group,#999999,24.4.2024,0
1,141,20.52,0.47,0.31,0.67,0.4,0.15,0.88,78.74,53.36,0.68,64.83,38.72,133.03,111.59,35.53,0.32,112.7,69.12,156.36,5/8/2024,M05368,3,89,DOP14 W3 Organoids M05368,14,Default Group,#999999,24.4.2024,0
1,142,9.22,0.26,0.15,0.59,0.22,0.12,0.47,77.96,45.36,0.58,64.37,42.58,126.2,96.19,52.89,0.55,95.3,18.8,168.92,5/8/2024,M05368,4,89,DOP14 W3 Organoids M05368,14,Default Group,#999999,24.4.2024,0
1,143,3.67,0.28,0.18,0.65,0.22,0.12,0.52,55.77,24.33,0.44,48.24,36.5,83.16,97.54,52.3,0.54,100.55,18.18,168.94,5/8/2024,M05368,5,89,DOP14 W3 Organoids M05368,14,Default Group,#999999,24.4.2024,0
1,144,0.23,5.95,6.3,1.06,0.3,0.12,12.82,84.41,50.81,0.6,48.26,31.51,139.15,65.96,23.16,0.35,60.26,57.32,63.42,5/8/2024,M05368,6,89,DOP14 W3 Organoids M05368,14,Default Group,#999999,24.4.2024,0
1,145,9.88,0.59,0.52,0.87,0.42,0.13,1.31,95.04,87.35,0.92,66.5,34.26,188.77,59.97,24.61,0.41,54.36,34.13,90.96,5/10/2024,M05357,1,95,DOP16 W3 Organoids M05357,16,Default Group,#999999,24.4.2024,0
1,146,19.54,0.5,0.45,0.9,0.35,0.13,1.05,79.03,64.03,0.81,58.92,36.32,141.14,56.02,27.06,0.48,50.68,28.42,90.52,5/10/2024,M05357,2,95,DOP16 W3 Organoids M05357,16,Default Group,#999999,24.4.2024,0
1,147,18.52,0.57,0.49,0.86,0.4,0.15,1.23,88.96,83.42,0.94,64.36,36.17,159.16,57.43,25.28,0.44,52.5,30.18,91.58,5/10/2024,M05357,3,95,DOP16 W3 Organoids M05357,16,Default Group,#999999,24.4.2024,0
1,148,18.27,0.44,0.39,0.89,0.32,0.13,0.95,66.18,67.08,1.01,48.9,32.6,108.1,60.27,29.97,0.5,54.72,28.01,99.25,5/10/2024,M05357,4,95,DOP16 W3 Organoids M05357,16,Default Group,#999999,24.4.2024,0
1,149,19.7,0.49,0.76,1.55,0.32,0.13,0.88,74.86,58.25,0.78,56.96,36.37,128.1,55.69,26.31,0.47,50.25,28.35,91.02,5/10/2024,M05357,5,95,DOP16 W3 Organoids M05357,16,Default Group,#999999,24.4.2024,0
1,150,24.39,0.5,0.42,0.85,0.37,0.15,1.01,69.59,48.59,0.7,54.02,34.94,120.74,55.97,25.16,0.45,49.92,30.21,89.92,5/10/2024,M05357,6,95,DOP16 W3 Organoids M05357,16,Default Group,#999999,24.4.2024,0
1,151,14.21,0.37,0.33,0.89,0.27,0.13,0.7,77.45,58.11,0.75,59.43,35.41,133.35,58.48,28.16,0.48,52.91,29.32,95.28,5/10/2024,M04707,1,97,DOP16 W3 Organoids M04707,16,Default Group,#999999,24.4.2024,0
1,152,12.4,0.31,0.23,0.74,0.23,0.13,0.58,77.32,62.41,0.81,58.81,36.82,132.8,50.74,27.41,0.54,44.02,25.67,82.45,5/10/2024,M04707,2,97,DOP16 W3 Organoids M04707,16,Default Group,#999999,24.4.2024,0
1,153,10.22,0.23,0.11,0.51,0.2,0.12,0.37,72.26,51.5,0.71,56.54,36.29,122.12,51.34,36.93,0.72,38.19,20.3,101.85,5/10/2024,M04707,3,97,DOP16 W3 Organoids M04707,16,Default Group,#999999,24.4.2024,0
1,154,20.13,0.42,0.34,0.81,0.32,0.13,0.86,67.65,52.21,0.77,51.77,33.55,113.18,58.33,28.3,0.49,51.86,29.36,94.57,5/10/2024,M04707,4,97,DOP16 W3 Organoids M04707,16,Default Group,#999999,24.4.2024,0
1,155,12.93,0.31,0.24,0.76,0.23,0.13,0.6,72.91,51.55,0.71,56.02,36.86,127.43,51.68,29.21,0.57,43.64,24.56,94.91,5/10/2024,M04707,5,97,DOP16 W3 Organoids M04707,16,Default Group,#999999,24.4.2024,0
1,156,6.27,0.23,0.12,0.51,0.18,0.12,0.38,68.11,53.75,0.79,51.72,35.97,115.23,56.71,35.22,0.62,46.73,25.24,101.26,5/10/2024,M04707,6,97,DOP16 W3 Organoids M04707,16,Default Group,#999999,24.4.2024,0
1,157,21.73,0.54,0.46,0.85,0.4,0.15,1.11,69.22,50.55,0.73,52.9,34.16,120.93,52.52,25.26,0.48,47.49,28.02,82.49,5/10/2024,M04632,1,100,DOP16 W3 Organoids M04632,16,Default Group,#999999,24.4.2024,0
1,158,14.68,0.4,0.32,0.81,0.3,0.13,0.8,73.47,57.48,0.78,56.28,33.48,134.29,53.57,28.06,0.52,46.7,26.9,89.7,5/10/2024,M04632,2,100,DOP16 W3 Organoids M04632,16,Default Group,#999999,24.4.2024,0
1,159,20.49,0.42,0.32,0.77,0.32,0.13,0.85,66.35,57.68,0.87,49.26,33.05,111.75,56.09,27.74,0.49,50.27,28,91.83,5/10/2024,M04632,3,100,DOP16 W3 Organoids M04632,16,Default Group,#999999,24.4.2024,0
1,160,21.99,0.44,0.41,0.93,0.3,0.13,0.9,64.87,53.36,0.82,49.83,32.4,107.65,54.27,27.64,0.51,47.8,26.72,91.61,5/10/2024,M04632,4,100,DOP16 W3 Organoids M04632,16,Default Group,#999999,24.4.2024,0
1,161,11.76,0.45,0.53,1.18,0.27,0.13,0.92,57.04,38.35,0.67,46.23,30.81,90.63,54.1,33.32,0.62,44,22.62,104.4,5/10/2024,M04632,5,100,DOP16 W3 Organoids M04632,16,Default Group,#999999,24.4.2024,0
1,162,0.05,0.13,0.02,0.16,0.12,0.12,0.16,22.48,1.2,0.05,22.26,21.36,23.81,N/A,N/A,N/A,N/A,N/A,N/A,5/10/2024,M04632,6,100,DOP16 W3 Organoids M04632,16,Default Group,#999999,24.4.2024,0
1,163,23.68,0.4,0.29,0.71,0.32,0.13,0.77,88.24,70.01,0.79,70.98,43.91,146.67,85.38,38.81,0.45,83.75,34.1,134.83,5/10/2024,M05368,1,102,DOP16 W3 Organoids M05368,16,Default Group,#999999,24.4.2024,0
1,164,14.99,0.37,0.29,0.78,0.28,0.13,0.73,79.19,67.96,0.86,58.26,36.99,140.89,51.41,23.07,0.45,46.62,26.98,81.33,5/10/2024,M05368,2,102,DOP16 W3 Organoids M05368,16,Default Group,#999999,24.4.2024,0
1,165,25.42,0.52,0.35,0.68,0.43,0.15,1,82.86,56.92,0.69,66.74,39.21,143.1,109.12,33.35,0.31,109.51,71.48,148.99,5/10/2024,M05368,3,102,DOP16 W3 Organoids M05368,16,Default Group,#999999,24.4.2024,0
1,166,11.21,0.28,0.17,0.61,0.23,0.13,0.52,80.46,51.83,0.64,65.93,42.54,134.65,94.55,52.63,0.56,97.22,10.07,162.9,5/10/2024,M05368,4,102,DOP16 W3 Organoids M05368,16,Default Group,#999999,24.4.2024,0
1,167,4.3,0.27,0.17,0.65,0.2,0.12,0.52,55.63,27.55,0.5,47.68,35.98,83.64,93.27,47.61,0.51,98.3,27.8,151.5,5/10/2024,M05368,5,102,DOP16 W3 Organoids M05368,16,Default Group,#999999,24.4.2024,0
1,168,0.28,5.1,6.21,1.22,0.3,0.13,13.18,84.24,45.94,0.55,85.38,31.16,138.69,78.97,45.55,0.58,59.82,52.69,160.62,5/10/2024,M05368,6,102,DOP16 W3 Organoids M05368,16,Default Group,#999999,24.4.2024,0
1,169,12.48,0.64,0.55,0.87,0.47,0.15,1.38,86.1,75.75,0.88,64.37,32,164.43,59.41,25.81,0.43,53.86,33.31,92.62,5/13/2024,M05357,1,106,DOP19 W3 Organoids M05357,19,Default Group,#999999,24.4.2024,0
1,170,25.72,0.55,0.46,0.84,0.4,0.15,1.15,76.47,64.12,0.84,55.35,33.86,138.54,52.87,25.1,0.47,48.28,27.58,83.9,5/13/2024,M05357,2,106,DOP19 W3 Organoids M05357,19,Default Group,#999999,24.4.2024,0
1,171,23.27,0.66,0.6,0.91,0.47,0.15,1.41,85.51,83.17,0.97,60.08,34.22,159.1,56.31,23.54,0.42,52.76,30.04,85.18,5/13/2024,M05357,3,106,DOP19 W3 Organoids M05357,19,Default Group,#999999,24.4.2024,0
1,172,23.75,0.45,0.4,0.88,0.32,0.13,0.95,61.61,54.34,0.88,46.39,30.84,103.02,59.95,28.49,0.48,54.57,28.9,96.08,5/13/2024,M05357,4,106,DOP19 W3 Organoids M05357,19,Default Group,#999999,24.4.2024,0
1,173,26.3,0.57,0.96,1.7,0.38,0.15,1.06,72.41,57.51,0.79,55.16,34.41,124.65,54.46,25.8,0.47,48.82,28.46,88.04,5/13/2024,M05357,5,106,DOP19 W3 Organoids M05357,19,Default Group,#999999,24.4.2024,0
1,174,30.23,0.55,0.46,0.83,0.42,0.15,1.13,69.76,52.63,0.75,52.27,32.96,123.82,53.31,23.34,0.44,48.03,29.95,83.66,5/13/2024,M05357,6,106,DOP19 W3 Organoids M05357,19,Default Group,#999999,24.4.2024,0
1,175,19.3,0.39,0.36,0.94,0.27,0.13,0.77,77.45,59.94,0.77,58.08,34.19,143.77,57.57,28.19,0.49,51.55,29.59,93.03,5/13/2024,M04707,1,108,DOP19 W3 Organoids M04707,19,Default Group,#999999,24.4.2024,0
1,176,20.61,0.39,0.29,0.74,0.3,0.13,0.77,76.58,56.36,0.74,58.12,34.7,140.69,49.99,24.9,0.5,44.34,26,80.23,5/13/2024,M04707,2,108,DOP19 W3 Organoids M04707,19,Default Group,#999999,24.4.2024,0
1,177,20.25,0.29,0.19,0.66,0.23,0.13,0.52,72.95,56.89,0.78,55.4,33.87,131.71,50.44,29.49,0.58,42.79,23.5,88.03,5/13/2024,M04707,3,108,DOP19 W3 Organoids M04707,19,Default Group,#999999,24.4.2024,0
1,178,27.6,0.48,0.41,0.85,0.35,0.15,0.93,66.12,54.51,0.82,50.59,31.69,113.39,54.9,27.36,0.5,48.64,27.87,90.1,5/13/2024,M04707,4,108,DOP19 W3 Organoids M04707,19,Default Group,#999999,24.4.2024,0
1,179,19.53,0.34,0.25,0.74,0.25,0.13,0.65,70.47,47.54,0.67,55.19,35.78,122.15,51.49,27.65,0.54,44.26,25.19,88.62,5/13/2024,M04707,5,108,DOP19 W3 Organoids M04707,19,Default Group,#999999,24.4.2024,0
1,180,14.58,0.26,0.16,0.6,0.22,0.12,0.47,70.77,55.54,0.78,55.49,35.32,120.88,54.89,32.45,0.59,45.92,25.12,97.22,5/13/2024,M04707,6,108,DOP19 W3 Organoids M04707,19,Default Group,#999999,24.4.2024,0
1,181,22.52,0.58,0.46,0.8,0.43,0.15,1.21,52.36,28.64,0.55,43.3,30.46,84.44,54.01,25.85,0.48,48.29,28.54,85.89,5/13/2024,M04632,1,110,DOP19 W3 Organoids M04632,19,Default Group,#999999,24.4.2024,0
1,182,22.52,0.48,0.41,0.85,0.35,0.13,0.96,77.6,60.07,0.77,58.28,33.36,141.74,51.16,23.97,0.47,45.56,27.85,82.04,5/13/2024,M04632,2,110,DOP19 W3 Organoids M04632,19,Default Group,#999999,24.4.2024,0
1,183,24.93,0.44,0.36,0.82,0.32,0.13,0.91,63.71,60.79,0.95,46.98,30.54,107.78,57.55,29.4,0.51,50.76,27.91,97.25,5/13/2024,M04632,3,110,DOP19 W3 Organoids M04632,19,Default Group,#999999,24.4.2024,0
1,184,29.81,0.44,0.36,0.82,0.32,0.13,0.9,60.54,48.66,0.8,46.37,30.13,103.48,54.84,27.73,0.51,48.58,27.22,91.35,5/13/2024,M04632,4,110,DOP19 W3 Organoids M04632,19,Default Group,#999999,24.4.2024,0
1,185,14.53,0.48,0.52,1.07,0.32,0.13,1,54.94,41.15,0.75,42.42,29.34,90.41,60.61,32.76,0.54,53.57,25.89,107.7,5/13/2024,M04632,5,110,DOP19 W3 Organoids M04632,19,Default Group,#999999,24.4.2024,0
1,186,0.12,0.13,0.01,0.1,0.12,0.12,0.13,27.66,7.38,0.27,24.99,22,38.72,76.88,62.59,0.81,56.02,31.94,138.51,5/13/2024,M04632,6,110,DOP19 W3 Organoids M04632,19,Default Group,#999999,24.4.2024,0
1,187,28.93,0.43,0.3,0.7,0.35,0.15,0.83,94.89,66.11,0.7,75.42,44.74,166.52,78.93,38.28,0.48,77.25,31.08,130,5/13/2024,M05368,1,112,DOP19 W3 Organoids M05368,19,Default Group,#999999,24.4.2024,0
1,188,20.42,0.41,0.34,0.83,0.3,0.13,0.83,75.37,70.84,0.94,54.15,33.25,134.11,50.88,25.64,0.5,44.78,25.9,84.14,5/13/2024,M05368,2,112,DOP19 W3 Organoids M05368,19,Default Group,#999999,24.4.2024,0
1,189,33.38,0.6,0.43,0.72,0.5,0.17,1.18,80.33,58.51,0.73,63.78,36.35,140.7,106.09,32.76,0.31,105.88,69.37,146.07,5/13/2024,M05368,3,112,DOP19 W3 Organoids M05368,19,Default Group,#999999,24.4.2024,0
1,190,13.7,0.31,0.21,0.68,0.25,0.13,0.58,81.32,50.89,0.63,66.56,43.17,131.98,98.2,49.72,0.51,100.3,24.74,165.82,5/13/2024,M05368,4,112,DOP19 W3 Organoids M05368,19,Default Group,#999999,24.4.2024,0
1,191,5.85,0.26,0.16,0.6,0.22,0.12,0.48,56.54,29.03,0.51,47.55,34.4,87.42,102.87,52.49,0.51,106.3,22.56,170.84,5/13/2024,M05368,5,112,DOP19 W3 Organoids M05368,19,Default Group,#999999,24.4.2024,0
1,192,0.4,3.44,5.35,1.55,0.31,0.12,12.34,75.63,45.5,0.6,82.22,25.35,142.62,96.22,46.33,0.48,66.65,61,174.52,5/13/2024,M05368,6,112,DOP19 W3 Organoids M05368,19,Default Group,#999999,24.4.2024,0
1,193,14.8,0.59,0.47,0.8,0.43,0.15,1.28,88.01,80.63,0.92,62.9,32.35,168.95,58.82,24.83,0.42,53.71,32.87,91.02,5/15/2024,M05357,1,118,DOP21 W3 Organoids M05357,21,Default Group,#999999,24.4.2024,0
1,194,28.7,0.56,0.46,0.83,0.42,0.15,1.18,75.36,66.15,0.88,54.68,33.23,136.24,52.44,25.02,0.48,46.78,27.61,83.66,5/15/2024,M05357,2,118,DOP21 W3 Organoids M05357,21,Default Group,#999999,24.4.2024,0
1,195,25.84,0.62,0.54,0.88,0.43,0.15,1.31,86.03,83.26,0.97,61.26,33.77,159.49,57.9,25.78,0.45,53.62,30.69,88.58,5/15/2024,M05357,3,118,DOP21 W3 Organoids M05357,21,Default Group,#999999,24.4.2024,0
1,196,26.95,0.46,0.42,0.92,0.32,0.13,0.98,60.46,51.18,0.85,46.16,30.89,102.35,62.15,29.87,0.48,55.75,29.51,102.63,5/15/2024,M05357,4,118,DOP21 W3 Organoids M05357,21,Default Group,#999999,24.4.2024,0
1,197,29.6,0.6,0.91,1.5,0.42,0.15,1.2,73.51,57.08,0.78,56.16,34.26,132.72,55.25,27.49,0.5,49.2,28.06,90.75,5/15/2024,M05357,5,118,DOP21 W3 Organoids M05357,21,Default Group,#999999,24.4.2024,0
1,198,34.6,0.63,0.51,0.82,0.48,0.15,1.3,70.6,52.42,0.74,53.62,32.58,128.3,53.66,22.22,0.41,49.33,30.32,81.2,5/15/2024,M05357,6,118,DOP21 W3 Organoids M05357,21,Default Group,#999999,24.4.2024,0
1,199,20.83,0.37,0.31,0.84,0.27,0.13,0.73,81.58,63.2,0.77,62.08,36.79,146.79,54.76,26.35,0.48,49.26,28.67,89.61,5/15/2024,M04707,1,120,DOP21 W3 Organoids M04707,21,Default Group,#999999,24.4.2024,0
1,200,23.07,0.37,0.27,0.72,0.28,0.13,0.73,83.31,63.06,0.76,63.39,37.87,148.66,51.06,27.5,0.54,44.12,26.15,84.03,5/15/2024,M04707,2,120,DOP21 W3 Organoids M04707,21,Default Group,#999999,24.4.2024,0
1,201,20.34,0.26,0.16,0.6,0.22,0.12,0.47,76.25,56.87,0.75,59.13,36.58,135.16,52.96,33.7,0.64,44.5,22.31,94.35,5/15/2024,M04707,3,120,DOP21 W3 Organoids M04707,21,Default Group,#999999,24.4.2024,0
1,202,31.07,0.49,0.39,0.8,0.37,0.15,0.98,71.01,59.49,0.84,53.28,33.9,121.64,53.4,26.82,0.5,47.1,27.77,87.06,5/15/2024,M04707,4,120,DOP21 W3 Organoids M04707,21,Default Group,#999999,24.4.2024,0
1,203,20.39,0.32,0.24,0.73,0.25,0.13,0.62,74.46,51.59,0.69,59.64,36.88,128.39,48.09,26.37,0.55,41.44,24,81.4,5/15/2024,M04707,5,120,DOP21 W3 Organoids M04707,21,Default Group,#999999,24.4.2024,0
1,204,13.62,0.25,0.15,0.59,0.22,0.12,0.45,73.13,52,0.71,57.46,36,125.13,59.49,37.22,0.63,49,23.24,111.1,5/15/2024,M04707,6,120,DOP21 W3 Organoids M04707,21,Default Group,#999999,24.4.2024,0
1,205,19.36,0.49,0.39,0.8,0.37,0.15,0.98,49.84,25.12,0.5,42.3,30.47,76.61,52.23,25.88,0.5,45.86,26.92,85.86,5/15/2024,M04632,1,127,DOP21 W3 Organoids M04632,21,Default Group,#999999,24.4.2024,0
1,206,26.02,0.52,0.41,0.8,0.4,0.14,1.06,77.94,63.21,0.81,58.35,33.16,143.53,52.12,25.55,0.49,46.62,28.28,82.17,5/15/2024,M04632,2,127,DOP21 W3 Organoids M04632,21,Default Group,#999999,24.4.2024,0
1,207,28.24,0.46,0.39,0.86,0.33,0.13,0.95,63.42,55.55,0.88,47.41,30.19,110.64,55.25,27.81,0.5,48.8,27.12,91.7,5/15/2024,M04632,3,127,DOP21 W3 Organoids M04632,21,Default Group,#999999,24.4.2024,0
